time_utc,wind_speed_10m@pd2,wind_speed_10m@pd3,wind_direction_10m@pd2,wind_direction_10m@pd3,wind_speed_100m@pd2,wind_speed_100m@pd3,wind_direction_100m@pd2,wind_direction_100m@pd3,temperature_2m@pd2,temperature_2m@pd3,surface_pressure@pd2,surface_pressure@pd3,relative_humidity_2m@pd2,relative_humidity_2m@pd3
2025-10-01 00:00:00+00:00,3.05,0.42,238.0,135.0,5.78,1.97,247.0,66.0,12.6,13.3,943.3,944.6,77.0,77.0
2025-10-01 01:00:00+00:00,5.51,0.92,241.0,229.0,9.18,0.2,246.0,270.0,12.4,13.6,943.9,944.7,78.0,73.0
2025-10-01 02:00:00+00:00,8.01,2.6,241.0,247.0,12.43,3.51,244.0,250.0,12.3,14.5,944.9,945.2,78.0,67.0
2025-10-01 03:00:00+00:00,9.88,4.02,243.0,251.0,14.63,6.14,245.0,251.0,12.1,15.4,945.9,945.5,76.0,61.0
2025-10-01 04:00:00+00:00,10.51,4.63,249.0,256.0,15.28,6.84,250.0,255.0,11.7,16.7,946.9,945.4,72.0,56.0
2025-10-01 05:00:00+00:00,10.7,5.06,256.0,261.0,15.22,6.81,258.0,260.0,11.3,18.1,947.8,945.0,67.0,51.0
2025-10-01 06:00:00+00:00,10.68,5.66,263.0,262.0,15.07,7.38,265.0,261.0,10.8,18.7,948.8,945.0,64.0,49.0
2025-10-01 07:00:00+00:00,10.62,7.01,267.0,256.0,14.81,9.46,268.0,257.0,10.2,17.9,949.8,945.0,63.0,52.0
2025-10-01 08:00:00+00:00,10.2,8.7,269.0,251.0,14.3,12.08,270.0,252.0,9.6,16.3,950.8,945.2,64.0,58.0
2025-10-01 09:00:00+00:00,9.8,9.81,271.0,250.0,13.8,13.91,271.0,252.0,8.8,14.3,951.7,946.2,67.0,64.0
2025-10-01 10:00:00+00:00,9.4,9.8,271.0,256.0,13.31,14.05,272.0,257.0,7.9,11.8,952.6,948.6,72.0,67.0
